Seconds,Engine Speed - (G28),Injection Timing,Mass Air Flow - Sensor (G70),Throttle Valve Angle,Ignition - Timing Angle,Vehicle Speed,Boost Pressure - (actual),,,,,
40.73,1320,2.04,11.67,10.6,21,10,930,0
40.92,1400,1.79,12.25,10.6,21.8,11,940,0
41.11,1480,1.79,12.86,11.4,21,11,940,0
41.31,1520,1.79,13.36,11.4,21.8,12,950,0
41.5,1600,1.79,13.94,11.8,24.8,13,950,0
41.68,1680,1.79,14.25,11.8,25.5,13,960,0
41.89,1760,1.79,15.03,11.8,27.8,14,960,0
42.08,1800,1.79,15.5,12.5,28.5,14,970,0
42.26,1880,1.53,15.53,12.5,29.3,15,970,0
42.47,1960,1.53,16.03,12.5,30.8,16,980,0
42.65,2000,1.53,17.58,12.9,31.5,16,980,0
42.86,2080,1.53,18.61,13.7,30,17,980,0
43.05,2160,1.53,19.47,14.5,30,18,990,0
43.23,2240,1.53,20.64,14.9,30,18,1000,0
43.44,2320,1.53,21.94,15.3,29.3,19,1010,0
43.62,2400,1.53,23.08,15.7,28.5,20,1020,0
43.81,2480,1.79,23.47,16.1,27,20,1030,0
44.03,2600,1.79,24.64,16.5,26.3,21,1040,0
44.21,2640,1.53,25.64,16.5,26.3,22,1050,0
44.42,2760,1.53,25.78,16.9,26.3,22,1060,0
44.61,2840,1.79,26.67,17.3,27,23,1070,0
44.8,2880,1.79,27.47,17.3,27,24,1080,0
45.01,3000,1.53,28.31,17.6,27,25,1080,0
45.2,3080,1.79,30.44,18,27.8,25,1090,0
45.39,3160,1.79,32.11,18.8,27,26,1100,0
45.59,3280,1.79,33.97,19.2,27,27,1110,0
45.78,3360,1.79,33,19.2,27,28,1120,0
45.97,3440,1.79,34,19.6,28.5,28,1120,0
46.17,3560,1.79,35.19,20,28.5,29,1120,0
46.35,3560,1.02,15.64,19.6,26.3,30,1150,0
46.56,3280,0,9.89,11.8,30,31,1060,0
46.75,2960,0,10.31,9.4,-3.8,31,1010,0
46.94,2640,0,9.56,9,-4.5,31,990,0
47.15,2320,0.51,8.44,8.2,-4.5,31,970,0
47.34,2120,0.77,8.33,7.5,7.5,31,960,0
47.53,2200,1.02,14.28,8.6,17.3,31,940,0
47.73,2080,1.53,18.97,12.9,18.8,31,930,0
47.92,2200,1.53,16.64,12.2,12.8,30,960,0
48.12,2200,1.79,19.44,15.3,28.5,30,960,0
48.34,2200,1.79,20.22,14.9,30,31,980,0
48.54,2240,1.79,19.78,14.9,29.3,31,990,0
48.74,2240,1.79,18.53,13.7,30,31,1000,0
48.92,2240,1.53,17.42,13.3,30.8,31,1000,0
49.12,2240,1.53,15,12.5,30.8,32,1000,0
49.34,2280,1.02,12.22,10.6,32.3,32,1000,0
49.52,2280,1.02,12.64,10.2,33,32,990,0
49.75,2280,1.02,13.44,10.2,33,32,980,0
49.93,2280,1.53,18.25,11.8,33,32,970,0
50.12,2280,1.79,23.14,16.5,30.8,32,970,0
50.32,2320,1.79,25.61,18.4,27.8,32,980,0
50.51,2360,1.79,26.83,19.2,27,33,1010,0
50.7,2400,2.04,28.56,19.2,27,33,1030,0
50.9,2440,2.04,28.97,19.2,25.5,34,1050,0
51.09,2480,2.04,29.69,19.6,24,34,1070,0
51.27,2520,2.04,30.56,19.6,24,35,1080,0
51.48,2600,2.04,30.42,20,24,35,1090,0
51.66,2640,2.04,31.61,20,24,36,1090,0
51.87,2680,2.04,32.67,20.4,24,37,1100,0
52.06,2760,2.04,32.78,20.8,23.3,37,1100,0
52.24,2760,2.04,33.5,21.2,23.3,38,1110,0
52.45,2840,2.29,35.31,21.6,23.3,39,1110,0
52.63,2920,2.29,36.72,22.7,23.3,40,1110,0
52.82,2960,2.29,39.47,23.5,23.3,40,1120,0
53.03,3040,2.29,39.67,23.9,22.5,41,1120,0
53.21,3080,2.55,42.56,24.7,22.5,42,1120,0
53.4,3160,2.55,44.42,25.9,22.5,43,1120,0
53.61,3200,2.29,42.36,25.1,22.5,44,1130,0
53.8,3240,1.79,18.06,23.1,24,45,1150,0
54,3280,1.28,20.44,16.5,29.3,45,1080,0
54.19,3040,0.51,8.5,8.6,-4.5,46,1070,0
54.37,2800,0.51,9.58,8.6,0,46,1020,0
54.59,2560,0.51,8.47,8.6,-4.5,46,990,0
54.78,2280,0.77,8.44,7.8,3,46,970,0
54.96,2240,1.28,14.44,9,17.3,46,970,0
55.17,2200,1.53,18.94,14.1,18,46,960,0
55.35,2240,1.79,21.92,13.7,13.5,46,970,0
55.54,2240,1.79,23.31,17.3,24.8,46,980,0
55.74,2280,1.79,24.22,17.3,27,46,1000,0
55.94,2280,1.79,25.28,17.3,27,46,1020,0
56.15,2320,1.79,24.64,17.3,27,46,1030,0
56.34,2320,1.79,23.97,17.3,27.8,47,1050,0
56.53,2320,1.79,22.86,16.9,27.8,47,1050,0
56.72,2360,1.79,21.47,14.9,27.8,47,1060,0
56.92,2360,1.53,18.36,14.1,28.5,47,1050,0
57.11,2360,1.53,17.53,12.5,30,47,1040,0
57.32,2360,1.28,16.06,11.8,30.8,48,1030,0
57.51,2360,1.28,15.75,12.2,30.8,48,1020,0
57.72,2360,1.28,16.25,12.2,31.5,48,1010,0
57.92,2360,1.28,16.25,12.2,31.5,48,1000,0
58.1,2360,1.28,15.83,12.2,31.5,48,1000,0
58.31,2360,1.28,15.97,11.8,31.5,48,990,0
58.5,2360,1.28,15.58,12.2,31.5,47,990,0
58.68,2360,1.28,16.08,12.2,31.5,47,990,0
58.89,2360,1.28,16.39,12.2,31.5,47,990,0
59.08,2360,1.28,16.25,12.2,31.5,47,990,0
59.27,2360,1.28,16.03,12.2,31.5,47,980,0
59.48,2320,1.28,16.03,12.2,31.5,47,980,0
59.67,2320,1.28,15.44,12.2,31.5,47,980,0
59.88,2320,1.28,15.19,11.8,32.3,47,980,0
60.07,2320,1.28,14.81,11.8,32.3,47,980,0
60.26,2320,1.28,14.53,11.4,32.3,47,980,0
60.46,2320,1.28,13.83,11.4,32.3,47,980,0
60.65,2320,1.02,12.53,10.6,33,47,980,0
60.84,2320,1.02,12.61,10.2,33.8,47,970,0
61.04,2320,1.02,12.72,10.2,33.8,47,970,0
61.23,2320,1.02,12.78,10.2,33.8,47,960,0
61.43,2280,1.02,12.83,10.2,33.8,47,960,0
61.62,2280,1.02,13.14,10.2,33.8,47,960,0
61.81,2280,1.02,12.67,10.2,33.8,47,960,0
62.01,2280,1.02,12.58,10.2,33.8,46,960,0
62.2,2280,1.02,12.44,10.2,33.8,46,950,0
62.38,2280,1.02,12.67,10.2,33.8,46,950,0
62.59,2280,1.02,13.44,10.2,33.8,46,950,0
62.78,2240,1.28,13.17,10.6,33.8,46,950,0
62.96,2240,1.28,13.08,10.6,33.8,46,950,0
63.17,2240,1.28,13.31,10.6,33.8,46,950,0
63.36,2240,1.28,13.22,10.6,33.8,45,950,0
63.56,2200,1.02,12.39,10.2,33.8,45,950,0
63.75,2240,1.02,12.33,10.2,33.8,45,950,0
63.94,2200,1.02,12.56,10.2,33.8,45,950,0
64.14,2200,1.02,12.47,10.2,33.8,45,950,0
64.32,2200,1.28,13.44,10.2,33.8,45,950,0
64.51,2160,1.28,13.39,10.6,33,45,950,0
64.71,2200,1.28,13.53,10.6,33,44,950,0
64.9,2160,1.02,11.75,10.6,33,44,960,0
65.09,2160,1.02,9.39,9.4,33.8,44,960,0
65.32,2120,0.77,8.19,7.5,30.8,44,950,0
65.51,2120,0.77,7.94,7.1,24,44,950,0
65.71,2080,0.77,7.69,7.1,18.8,43,950,0
65.9,2080,0.77,6.92,6.7,17.3,43,940,0
66.11,2040,0.77,7.08,6.3,16.5,42,940,0
66.31,2040,0.77,7,6.3,16.5,42,940,0
66.51,2000,0.77,6.83,6.7,16.5,41,930,0
66.7,2000,0.77,6.61,6.3,16.5,41,930,0
66.91,1960,0.77,6.94,6.3,16.5,41,930,0
67.09,1960,0.77,6.56,6.3,15.8,40,930,0
67.29,1920,0.51,6.03,6.3,15.8,40,930,0
67.48,1880,0.51,5.72,5.5,-3,39,930,0
67.67,1880,0.51,5.94,5.5,-6,39,930,0
67.87,1840,0,5.92,5.5,-0.8,39,930,0
68.06,1800,0,6,5.5,-6.8,38,930,0
68.24,1800,0,5.67,5.5,-6.8,37,930,0
68.45,1760,0,5.78,5.1,-7.5,37,930,0
68.64,1720,0.51,5.47,5.1,-7.5,36,930,0
68.83,1720,0.51,5.67,5.1,-3.8,36,930,0
69.04,1680,0.77,5.5,5.1,3.8,35,930,0
69.23,1680,0.77,5.67,5.5,9.8,35,930,0
69.43,1680,0.77,6.69,5.9,15,34,920,0
69.62,1680,0.77,7.03,6.3,15,34,920,0
69.81,1680,0.77,7.19,6.7,15,34,920,0
70.01,1640,1.02,7.47,6.7,15,34,920,0
70.2,1640,1.02,8.11,7.1,15,33,920,0
70.39,1640,1.02,7.83,7.5,15,33,920,0
70.59,1640,1.02,7.89,7.5,15,33,920,0
70.78,1600,1.02,6.61,7.1,15,33,920,0
70.96,1600,1.02,6.11,6.3,12.8,33,920,0
71.17,1600,0.77,5.67,5.5,1.5,33,920,0
71.36,1560,0.77,5.5,5.1,0.8,32,920,0
71.56,1560,0.77,5.28,5.1,-1.5,32,920,0
71.75,1560,0.77,5.19,5.1,-2.3,32,920,0
